#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
1679700      9.71e-04    1.33e-03      8.34e-05    2.00e-06      7.78e-04    1.22e-03    9.5e-07
1679800      1.27e-03    1.56e-03      4.86e-05    1.11e-05      1.14e-03    1.43e-03    9.5e-07
1679900      1.55e-03    1.41e-03      2.17e-04    1.22e-05      8.74e-04    1.29e-03    9.5e-07
1680000      1.31e-03    2.18e-03      8.15e-05    2.25e-06      1.13e-03    2.00e-03    9.0e-07
1680100      1.12e-03    1.65e-03      8.36e-05    7.39e-05      9.39e-04    1.47e-03    9.0e-07
1680200      1.03e-03    1.48e-03      5.96e-05    1.39e-04      8.91e-04    1.15e-03    9.0e-07
1680300      1.04e-03    1.42e-03      1.39e-05    1.28e-04      9.58e-04    1.12e-03    9.0e-07
1680400      1.38e-03    1.38e-03      5.08e-05    5.08e-05      1.24e-03    1.24e-03    9.0e-07
1680500      1.97e-03    9.63e-04      2.30e-04    6.34e-05      1.36e-03    8.23e-04    9.0e-07
1680600      1.93e-03    1.32e-03      1.68e-04    1.02e-04      1.54e-03    1.09e-03    9.0e-07
1680700      9.87e-04    7.66e-04      5.40e-05    3.12e-05      8.64e-04    6.86e-04    9.0e-07
1680800      1.35e-03    2.21e-03      1.70e-04    2.96e-04      8.72e-04    1.33e-03    9.0e-07
1680900      8.78e-04    1.42e-03      7.90e-06    3.28e-05      8.07e-04    1.30e-03    9.0e-07
1681000      1.44e-03    8.65e-04      1.28e-04    3.45e-05      1.14e-03    7.75e-04    9.0e-07
1681100      1.08e-03    1.08e-03      1.19e-04    1.07e-04      7.77e-04    8.19e-04    9.0e-07
1681200      1.40e-03    1.29e-03      3.91e-06    1.40e-04      1.29e-03    9.34e-04    9.0e-07
1681300      1.10e-03    1.55e-03      9.88e-05    4.71e-05      8.70e-04    1.41e-03    9.0e-07
1681400      1.31e-03    1.78e-03      3.06e-05    7.50e-05      1.20e-03    1.60e-03    9.0e-07
1681500      1.33e-03    1.01e-03      1.38e-07    8.83e-05      1.22e-03    8.06e-04    9.0e-07
1681600      2.15e-03    1.25e-03      2.95e-04    2.30e-05      1.25e-03    1.14e-03    9.0e-07
1681700      2.85e-03    1.12e-03      3.65e-04    5.67e-05      1.81e-03    9.90e-04    9.0e-07
1681800      1.35e-03    1.02e-03      6.95e-05    8.74e-05      1.18e-03    8.21e-04    9.0e-07
1681900      2.03e-03    1.07e-03      1.41e-04    5.78e-05      1.71e-03    9.42e-04    9.0e-07
1682000      1.39e-03    2.91e-03      5.55e-05    3.80e-04      1.24e-03    1.81e-03    9.0e-07
1682100      1.25e-03    1.82e-03      1.46e-04    1.72e-04      8.67e-04    1.42e-03    9.0e-07
1682200      1.41e-03    1.27e-03      9.03e-06    7.07e-05      1.29e-03    1.11e-03    9.0e-07
1682300      1.33e-03    8.21e-04      2.04e-05    1.00e-04      1.22e-03    5.47e-04    9.0e-07
1682400      2.38e-03    5.55e-04      3.46e-04    6.02e-05      1.24e-03    4.03e-04    9.0e-07
1682500      1.35e-03    1.45e-03      7.30e-05    1.63e-04      1.18e-03    1.03e-03    9.0e-07
1682600      1.91e-03    1.40e-03      1.61e-04    9.78e-05      1.55e-03    1.19e-03    9.0e-07
1682700      1.05e-03    1.16e-03      1.31e-05    9.94e-06      9.61e-04    1.07e-03    9.0e-07
1682800      1.32e-03    5.46e-04      2.44e-05    5.77e-05      1.21e-03    4.02e-04    9.0e-07
1682900      1.25e-03    1.37e-03      1.64e-04    1.83e-04      7.77e-04    8.25e-04    9.0e-07
1683000      2.01e-03    2.18e-03      1.33e-04    9.29e-08      1.71e-03    2.00e-03    9.0e-07
1683100      1.13e-03    9.66e-04      1.10e-04    6.67e-06      8.66e-04    8.88e-04    9.0e-07
1683200      2.63e-03    1.91e-03      3.06e-04    2.90e-04      1.82e-03    9.08e-04    9.0e-07
1683300      1.25e-03    1.87e-03      3.67e-05    2.07e-04      1.14e-03    1.35e-03    9.0e-07
1683400      9.82e-04    1.64e-03      3.14e-05    1.46e-05      8.89e-04    1.51e-03    9.0e-07
1683500      2.11e-03    1.56e-03      2.67e-04    3.64e-05      1.36e-03    1.42e-03    9.0e-07
1683600      1.04e-03    1.10e-03      2.87e-05    8.41e-05      9.45e-04    9.14e-04    9.0e-07
1683700      9.64e-04    1.57e-03      7.12e-05    4.97e-05      8.06e-04    1.42e-03    9.0e-07
1683800      1.00e-03    1.23e-03      6.09e-05    1.24e-04      8.65e-04    9.31e-04    9.0e-07
1683900      1.29e-03    1.49e-03      5.66e-05    4.82e-05      1.15e-03    1.35e-03    9.0e-07
1684000      1.31e-03    2.22e-03      1.57e-05    2.98e-04      1.21e-03    1.33e-03    9.0e-07
1684100      1.92e-03    1.17e-03      1.62e-04    2.22e-05      1.55e-03    1.07e-03    9.0e-07
1684200      1.07e-03    1.62e-03      5.32e-05    1.69e-04      9.42e-04    1.20e-03    9.0e-07
1684300      1.05e-03    2.01e-03      2.17e-05    1.33e-04      9.60e-04    1.71e-03    9.0e-07
1684400      1.36e-03    1.37e-03      3.61e-06    1.37e-04      1.25e-03    1.04e-03    9.0e-07
1684500      2.38e-03    2.28e-03      3.30e-04    3.34e-04      1.36e-03    1.18e-03    9.0e-07
1684600      1.46e-03    1.34e-03      1.97e-04    5.48e-05      8.74e-04    1.20e-03    9.0e-07
1684700      9.86e-04    8.41e-04      5.41e-05    3.90e-06      8.63e-04    7.73e-04    9.0e-07
1684800      1.38e-03    9.43e-04      8.50e-05    5.18e-05      1.19e-03    8.25e-04    9.0e-07
1684900      1.33e-03    1.44e-03      2.01e-05    1.23e-04      1.22e-03    1.16e-03    9.0e-07
1685000      1.29e-03    2.05e-03      6.68e-05    1.14e-04      1.13e-03    1.80e-03    9.0e-07
1685100      2.02e-03    1.21e-03      1.40e-04    4.29e-05      1.71e-03    1.09e-03    9.0e-07
1685200      1.17e-03    1.32e-03      1.44e-04    1.23e-04      7.77e-04    1.04e-03    9.0e-07
1685300      1.01e-03    2.76e-03      4.94e-05    3.42e-04      8.90e-04    1.81e-03    9.0e-07
1685400      2.82e-03    1.21e-03      3.58e-04    1.12e-05      1.81e-03    1.11e-03    9.0e-07
1685500      9.68e-04    1.87e-03      7.29e-05    2.65e-04      8.06e-04    1.04e-03    9.0e-07
1685600      9.36e-04    1.57e-03      8.98e-06    1.95e-04      8.60e-04    1.03e-03    9.0e-07
1685700      2.20e-03    7.39e-04      3.07e-04    1.05e-04      1.25e-03    4.04e-04    9.0e-07
1685800      1.27e-03    1.39e-03      2.39e-05    1.71e-04      1.16e-03    9.21e-04    9.0e-07
1685900      1.41e-03    1.41e-03      1.07e-05    1.05e-04      1.29e-03    1.18e-03    9.0e-07
1686000      1.10e-03    1.10e-03      1.25e-04    1.25e-04      7.77e-04    7.77e-04    9.0e-07
1686100      1.40e-03    1.26e-03      1.12e-05    5.71e-05      1.29e-03    1.12e-03    9.0e-07
1686200      1.38e-03    1.12e-03      8.93e-05    8.16e-05      1.19e-03    9.40e-04    9.0e-07
1686300      1.98e-03    1.43e-03      1.21e-04    5.51e-05      1.71e-03    1.29e-03    9.0e-07
1686400      1.04e-03    2.07e-03      1.42e-05    2.85e-04      9.57e-04    1.19e-03    9.0e-07
1686500      2.91e-03    9.87e-04      3.80e-04    1.39e-04      1.81e-03    5.47e-04    9.0e-07
1686600      1.07e-03    2.89e-03      8.01e-05    3.74e-04      8.91e-04    1.81e-03    9.0e-07
1686700      1.33e-03    1.01e-03      7.94e-05    9.76e-05      1.15e-03    7.78e-04    9.0e-07
1686800      2.21e-03    1.54e-03      2.90e-04    1.27e-05      1.36e-03    1.41e-03    9.0e-07
1686900      1.34e-03    8.57e-04      2.77e-05    2.82e-05      1.22e-03    7.75e-04    9.0e-07
1687000      1.31e-03    1.56e-03      1.96e-05    3.76e-05      1.21e-03    1.43e-03    9.0e-07
1687100      1.27e-03    1.62e-03      5.65e-05    5.23e-05      1.13e-03    1.47e-03    9.0e-07
1687200      1.53e-03    1.56e-03      2.13e-04    9.44e-06      8.75e-04    1.43e-03    9.0e-07
1687300      1.01e-03    1.31e-03      6.75e-05    3.91e-05      8.64e-04    1.19e-03    9.0e-07
1687400      2.24e-03    1.41e-03      3.15e-04    8.33e-06      1.25e-03    1.29e-03    9.0e-07
1687500      1.11e-03    1.78e-03      1.02e-04    2.12e-04      8.70e-04    1.21e-03    9.0e-07
1687600      9.13e-04    2.18e-03      4.57e-05    3.73e-05      8.06e-04    1.99e-03    9.0e-07
1687700      1.98e-03    9.20e-04      1.87e-04    3.83e-05      1.54e-03    8.23e-04    9.0e-07
1687800      1.09e-03    1.16e-03      6.57e-05    4.80e-07      9.42e-04    1.07e-03    9.0e-07
1687900      1.37e-03    9.62e-04      4.31e-05    6.21e-05      1.24e-03    8.24e-04    9.0e-07
1688000      1.06e-03    1.31e-03      3.56e-05    8.24e-05      9.57e-04    1.13e-03    9.0e-07
1688100      1.05e-03    1.83e-03      1.02e-04    1.76e-04      8.06e-04    1.41e-03    9.0e-07
1688200      1.94e-03    1.66e-03      8.92e-05    6.07e-05      1.72e-03    1.50e-03    9.0e-07
1688300      9.99e-04    1.61e-03      9.43e-05    1.67e-04      7.78e-04    1.20e-03    9.0e-07
1688400      1.36e-03    1.41e-03      8.29e-06    5.74e-05      1.25e-03    1.26e-03    9.0e-07
1688500      2.04e-03    1.41e-03      2.06e-04    1.45e-04      1.54e-03    1.06e-03    9.0e-07
1688600      1.40e-03    1.57e-03      1.83e-04    1.55e-04      8.72e-04    1.20e-03    9.0e-07
1688700      1.25e-03    1.48e-03      3.88e-06    1.29e-04      1.15e-03    1.18e-03    9.0e-07
1688800      1.33e-03    1.37e-03      3.64e-05    1.00e-04      1.21e-03    1.14e-03    9.0e-07
1688900      1.39e-03    9.24e-04      8.93e-05    5.21e-05      1.19e-03    8.06e-04    9.0e-07
1689000      2.00e-03    1.21e-03      2.38e-04    8.33e-06      1.36e-03    1.11e-03    9.0e-07
1689100      9.75e-04    9.02e-04      4.84e-05    2.26e-05      8.62e-04    8.22e-04    9.0e-07
1689200      1.04e-03    1.33e-03      6.79e-05    4.30e-06      8.91e-04    1.22e-03    9.0e-07
1689300      1.40e-03    1.08e-03      1.15e-04    6.91e-05      1.14e-03    9.27e-04    9.0e-07
1689400      9.69e-04    1.37e-03      4.28e-05    1.13e-04      8.64e-04    1.12e-03    9.0e-07
1689500      1.18e-03    1.47e-03      1.06e-04    1.44e-04      9.37e-04    1.13e-03    9.0e-07
1689600      2.60e-03    2.02e-03      2.98e-04    2.47e-04      1.82e-03    1.34e-03    9.0e-07
1689700      1.43e-03    1.30e-03      5.07e-05    1.26e-05      1.29e-03    1.19e-03    9.0e-07
1689800      1.33e-03    1.91e-03      2.14e-05    2.15e-04      1.22e-03    1.36e-03    9.0e-07
1689900      2.34e-03    1.09e-03      3.38e-04    8.93e-05      1.24e-03    8.85e-04    9.0e-07
1690000      1.07e-03    9.53e-04      8.30e-05    3.54e-05      8.92e-04    8.60e-04    8.6e-07
1690100      1.05e-03    1.36e-03      1.11e-04    6.92e-06      7.77e-04    1.25e-03    8.6e-07
1690200      1.26e-03    8.46e-04      2.43e-05    1.28e-04      1.16e-03    4.06e-04    8.6e-07
1690300      2.08e-03    1.37e-03      2.60e-04    1.13e-04      1.36e-03    1.12e-03    8.6e-07
1690400      1.33e-03    1.18e-03      5.20e-05    1.74e-05      1.20e-03    1.08e-03    8.6e-07
1690500      2.83e-03    1.89e-03      3.61e-04    2.44e-04      1.81e-03    1.20e-03    8.6e-07
1690600      1.25e-03    1.40e-03      3.39e-05    4.07e-06      1.14e-03    1.29e-03    8.6e-07
1690700      1.42e-03    5.39e-04      4.35e-05    5.60e-05      1.29e-03    4.03e-04    8.6e-07
1690800      1.42e-03    9.96e-04      1.88e-04    5.98e-05      8.73e-04    8.66e-04    8.6e-07
1690900      1.91e-03    9.72e-04      1.63e-04    2.39e-05      1.55e-03    8.89e-04    8.6e-07
1691000      1.08e-03    1.13e-03      6.54e-05    3.66e-05      9.41e-04    1.03e-03    8.6e-07
1691100      9.04e-04    2.47e-03      4.21e-05    1.18e-04      8.06e-04    2.20e-03    8.6e-07
1691200      1.09e-03    1.49e-03      5.51e-05    1.54e-04      9.66e-04    1.12e-03    8.6e-07
1691300      1.33e-03    7.44e-04      2.60e-05    9.03e-06      1.22e-03    6.86e-04    8.6e-07
1691400      2.45e-03    2.70e-03      3.63e-04    7.50e-05      1.24e-03    2.46e-03    8.6e-07
1691500      1.35e-03    1.40e-03      1.35e-05    2.59e-05      1.25e-03    1.29e-03    8.6e-07
1691600      9.68e-04    1.08e-03      4.56e-05    8.89e-05      8.62e-04    8.86e-04    8.6e-07
1691700      2.24e-03    1.47e-03      2.24e-04    3.07e-05      1.70e-03    1.35e-03    8.6e-07
1691800      1.32e-03    1.13e-03      5.57e-05    9.06e-05      1.18e-03    9.28e-04    8.6e-07
1691900      1.07e-03    1.88e-03      9.02e-05    1.16e-04      8.64e-04    1.63e-03    8.6e-07
1692000      1.40e-03    1.25e-03      1.83e-04    4.64e-05      8.72e-04    1.12e-03    8.6e-07
1692100      1.16e-03    1.49e-03      9.82e-05    1.27e-04      9.39e-04    1.20e-03    8.6e-07
1692200      2.08e-03    1.50e-03      2.20e-04    1.21e-04      1.54e-03    1.23e-03    8.6e-07
1692300      1.27e-03    1.52e-03      5.80e-05    5.60e-07      1.13e-03    1.41e-03    8.6e-07
1692400      1.96e-03    2.59e-03      1.08e-04    1.80e-04      1.72e-03    2.20e-03    8.6e-07
1692500      1.40e-03    7.43e-04      1.69e-05    6.55e-06      1.29e-03    6.85e-04    8.6e-07
1692600      9.64e-04    2.47e-03      1.13e-05    1.12e-04      8.88e-04    2.20e-03    8.6e-07
1692700      2.35e-03    1.71e-03      3.41e-04    2.47e-04      1.24e-03    9.10e-04    8.6e-07
1692800      1.33e-03    1.60e-03      1.70e-05    1.47e-05      1.22e-03    1.47e-03    8.6e-07
1692900      1.38e-03    1.25e-03      1.09e-04    1.45e-04      1.14e-03    8.68e-04    8.6e-07
1693000      2.72e-03    1.67e-03      3.32e-04    8.65e-05      1.82e-03    1.47e-03    8.6e-07
1693100      1.04e-03    1.33e-03      2.67e-06    2.52e-06      9.60e-04    1.23e-03    8.6e-07
1693200      2.01e-03    1.23e-03      2.43e-04    2.89e-05      1.36e-03    1.12e-03    8.6e-07
1693300      9.30e-04    2.60e-03      1.45e-06    1.86e-04      8.59e-04    2.20e-03    8.6e-07
1693400      1.32e-03    1.36e-03      3.13e-05    9.98e-05      1.21e-03    1.14e-03    8.6e-07
1693500      1.04e-03    1.74e-03      8.11e-05    1.23e-04      8.62e-04    1.47e-03    8.6e-07
1693600      9.62e-04    1.84e-03      7.16e-05    9.76e-05      8.06e-04    1.62e-03    8.6e-07
1693700      1.36e-03    9.55e-04      2.23e-05    2.28e-05      1.25e-03    8.75e-04    8.6e-07
1693800      1.33e-03    1.14e-03      6.08e-05    9.58e-05      1.19e-03    9.31e-04    8.6e-07
1693900      8.87e-04    1.25e-03      4.88e-05    5.76e-05      7.79e-04    1.11e-03    8.6e-07
1694000      8.82e-04    2.58e-03      4.64e-05    3.89e-04      7.78e-04    1.24e-03    8.6e-07
1694100      1.06e-03    9.44e-04      3.76e-05    1.80e-06      9.63e-04    8.72e-04    8.6e-07
1694200      1.36e-03    1.24e-03      5.13e-07    3.56e-05      1.25e-03    1.13e-03    8.6e-07
1694300      1.43e-03    1.68e-03      5.84e-05    1.88e-04      1.29e-03    1.20e-03    8.6e-07
1694400      9.68e-04    9.72e-04      4.43e-05    7.59e-05      8.64e-04    8.06e-04    8.6e-07
1694500      1.31e-03    1.42e-03      2.57e-05    4.37e-05      1.20e-03    1.29e-03    8.6e-07
1694600      2.11e-03    1.26e-03      2.87e-04    2.75e-05      1.25e-03    1.16e-03    8.6e-07
1694700      1.26e-03    1.18e-03      3.06e-05    1.45e-04      1.16e-03    7.77e-04    8.6e-07
1694800      1.03e-03    2.28e-03      2.11e-05    3.48e-04      9.44e-04    1.06e-03    8.6e-07
1694900      9.59e-04    1.28e-03      4.06e-05    3.90e-05      8.60e-04    1.17e-03    8.6e-07
1695000      1.98e-03    2.17e-03      1.88e-04    1.20e-05      1.54e-03    2.00e-03    8.6e-07
1695100      1.14e-03    1.48e-03      1.13e-04    3.51e-05      8.66e-04    1.36e-03    8.6e-07
1695200      8.90e-04    1.50e-03      3.12e-05    6.60e-05      8.06e-04    1.34e-03    8.6e-07
1695300      1.32e-03    1.63e-03      5.16e-06    2.66e-05      1.22e-03    1.50e-03    8.6e-07
1695400      2.03e-03    7.56e-04      2.49e-04    2.41e-05      1.36e-03    6.87e-04    8.6e-07
1695500      9.88e-04    1.87e-03      3.92e-05    1.10e-04      8.90e-04    1.63e-03    8.6e-07
1695600      1.99e-03    1.13e-03      1.27e-04    6.10e-05      1.72e-03    9.89e-04    8.6e-07
1695700      1.30e-03    2.39e-03      3.73e-05    1.02e-04      1.18e-03    2.14e-03    8.6e-07
1695800      1.30e-03    1.05e-03      7.62e-05    1.78e-05      1.13e-03    9.62e-04    8.6e-07
1695900      2.61e-03    1.36e-03      3.04e-04    2.08e-05      1.82e-03    1.26e-03    8.6e-07
1696000      1.39e-03    1.11e-03      5.82e-05    2.10e-05      1.25e-03    1.02e-03    8.6e-07
1696100      9.05e-04    2.49e-03      4.21e-05    3.32e-04      8.06e-04    1.51e-03    8.6e-07
1696200      1.30e-03    1.33e-03      1.63e-05    1.01e-04      1.20e-03    1.11e-03    8.6e-07
1696300      1.97e-03    1.02e-03      1.86e-04    8.86e-05      1.54e-03    8.21e-04    8.6e-07
1696400      2.42e-03    1.13e-03      3.55e-04    4.84e-05      1.24e-03    1.02e-03    8.6e-07
1696500      1.33e-03    1.55e-03      6.09e-05    1.43e-04      1.18e-03    1.22e-03    8.6e-07
1696600      2.56e-03    1.40e-03      2.89e-04    1.36e-04      1.82e-03    1.08e-03    8.6e-07
1696700      1.06e-03    1.04e-03      3.03e-05    6.10e-05      9.64e-04    9.11e-04    8.6e-07
1696800      1.03e-03    1.22e-03      1.06e-04    1.24e-04      7.77e-04    9.19e-04    8.6e-07
1696900      1.45e-03    2.69e-03      1.94e-04    3.24e-04      8.74e-04    1.82e-03    8.6e-07
1697000      1.34e-03    1.01e-03      4.26e-05    6.65e-05      1.22e-03    8.67e-04    8.6e-07
1697100      1.34e-03    2.18e-03      8.97e-05    1.26e-04      1.15e-03    1.90e-03    8.6e-07
1697200      1.09e-03    1.02e-03      8.79e-05    8.51e-05      8.92e-04    8.29e-04    8.6e-07
1697300      2.06e-03    1.12e-03      1.58e-04    1.03e-04      1.71e-03    8.83e-04    8.6e-07
1697400      9.81e-04    1.35e-03      5.35e-05    9.33e-05      8.62e-04    1.15e-03    8.6e-07
1697500      1.78e-03    2.22e-03      1.78e-04    3.38e-04      1.35e-03    1.04e-03    8.6e-07
1697600      1.01e-03    1.23e-03      6.55e-05    1.23e-04      8.66e-04    9.32e-04    8.6e-07
1697700      1.32e-03    2.28e-03      9.01e-05    3.13e-04      1.13e-03    1.33e-03    8.6e-07
1697800      1.07e-03    1.31e-03      5.96e-05    3.24e-05      9.41e-04    1.20e-03    8.6e-07
1697900      1.42e-03    1.35e-03      5.38e-05    6.74e-05      1.29e-03    1.20e-03    8.6e-07
1698000      2.22e-03    2.11e-03      2.93e-04    1.51e-04      1.36e-03    1.79e-03    8.6e-07
1698100      1.37e-03    1.29e-03      3.11e-05    1.11e-04      1.26e-03    1.04e-03    8.6e-07
1698200      1.28e-03    1.64e-03      1.54e-04    2.31e-04      8.69e-04    9.11e-04    8.6e-07
1698300      9.48e-04    1.23e-03      3.06e-05    1.83e-05      8.61e-04    1.13e-03    8.6e-07
1698400      1.04e-03    1.36e-03      3.54e-05    2.16e-05      9.44e-04    1.25e-03    8.6e-07
1698500      8.86e-04    2.66e-03      2.76e-05    6.30e-06      8.06e-04    2.45e-03    8.6e-07
1698600      2.73e-03    9.83e-04      3.36e-04    5.34e-05      1.81e-03    8.64e-04    8.6e-07
1698700      2.06e-03    2.23e-03      2.75e-04    2.41e-04      1.25e-03    1.63e-03    8.6e-07
1698800      9.22e-04    1.20e-03      6.64e-05    6.98e-06      7.77e-04    1.11e-03    8.6e-07
1698900      1.42e-03    1.05e-03      5.15e-05    9.79e-05      1.29e-03    8.29e-04    8.6e-07
1699000      1.30e-03    1.14e-03      1.20e-05    2.25e-05      1.20e-03    1.04e-03    8.6e-07
1699100      1.37e-03    1.28e-03      6.94e-05    1.07e-04      1.21e-03    1.04e-03    8.6e-07
1699200      9.73e-04    1.47e-03      4.76e-05    2.90e-05      8.64e-04    1.35e-03    8.6e-07
1699300      1.40e-03    1.07e-03      1.17e-04    1.08e-04      1.14e-03    8.06e-04    8.6e-07
1699400      2.08e-03    1.14e-03      1.66e-04    2.79e-05      1.71e-03    1.04e-03    8.6e-07
1699500      1.37e-03    2.17e-03      8.41e-05    2.44e-05      1.19e-03    2.00e-03    8.6e-07
1699600      2.03e-03    1.22e-03      2.03e-04    6.06e-05      1.54e-03    1.08e-03    8.6e-07
1699700      1.39e-03    7.82e-04      1.17e-04    6.35e-05      1.13e-03    6.42e-04    8.6e-07
1699800      1.06e-03    1.51e-03      3.67e-05    1.79e-04      9.63e-04    1.03e-03    8.6e-07
